db_path,table_name,test_category,query,model,AI_answer,SQL_query,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [customerID + PaperlessBill], in ascending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[391], [406], [391], [406], [818], [818], [897], [770]]","SELECT * FROM `accounts_receivable` ORDER BY `customerID` , `PaperlessBill` ASC LIMIT 8",0.0,0.6,0.042,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [customerID + PaperlessBill], in descending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['391'], ['406'], ['391'], ['406'], ['818'], ['818'], ['897'], ['770']]","SELECT * FROM `accounts_receivable` ORDER BY `customerID` , `PaperlessBill` DESC LIMIT 8",0.0,0.0,0.0,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [DueDate + Disputed + SettledDate], in ascending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[770, '3831-FXWYK', '3/8/2013', 28049695, '5/14/2012', '6/13/2012', 80.07, 'Yes', '7/1/2012', 'Paper', 48, 18], [770, '4460-ZXNDN', '6/27/2013', 27545037, '12/16/2012', '1/15/2013', 75.06, 'No', '1/12/2013', 'Paper', 27, 0], [391, '0379-NEVHP', '4/6/2013', 611365, '1/2/2013', '2/1/2013', 55.94, 'No', '1/15/2013', 'Paper', 13, 0], [770, '3993-QUNVJ', '12/31/2012', 35868002, '3/31/2012', '4/30/2012', 75.33, 'No', '4/16/2012', 'Paper', 16, 0], [897, '7654-DOLHO', '4/4/2012', 32277701, '7/1/2013', '7/31/2013', 48.33, 'No', '7/26/2013', 'Electronic', 25, 0], [406, '8976-AMJEO', '3/3/2012', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Electronic', 36, 6], [818, '6627-ELFBK', '11/26/2012', 15752855, '10/25/2012', '11/24/2012', 72.27, 'Yes', '11/28/2012', 'Paper', 34, 4], [770, '7758-WKLVM', '2/6/2012', 57781566, '6/24/2012', '7/24/2012', 71.49, 'No', '8/7/2012', 'Electronic', 44, 14]]","SELECT * FROM `accounts_receivable` ORDER BY `DueDate` , `Disputed` , `SettledDate` ASC LIMIT 8",0.0,0.455,0.473,0.0,1.0,0.375,0.75
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [DueDate + Disputed + SettledDate], in descending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[897, '8690-EEBEO', '12/5/2012', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [770, '4460-ZXNDN', '6/27/2013', 27545037, '12/16/2012', '1/15/2013', 75.06, 'No', '1/12/2013', 'Paper', 27, 0], [770, '3831-FXWYK', '3/8/2013', 28049695, '5/14/2012', '6/13/2012', 80.07, 'Yes', '7/1/2012', 'Paper', 48, 18], [818, '6627-ELFBK', '11/26/2012', 15752855, '10/25/2012', '11/24/2012', 72.27, 'Yes', '11/28/2012', 'Paper', 34, 4], [406, '8976-AMJEO', '3/3/2012', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Electronic', 36, 6], [818, '5148-SYKLB', '8/28/2013', 18104516, '1/27/2012', '2/26/2012', 94.0, 'Yes', '2/22/2012', 'Paper', 26, 0], [770, '3993-QUNVJ', '12/31/2012', 35868002, '3/31/2012', '4/30/2012', 75.33, 'No', '4/16/2012', 'Paper', 16, 0], [406, '5284-DJOZO', '9/11/2012', 36478577, '8/7/2013', '9/6/2013', 73.35, 'No', '8/15/2013', 'Electronic', 8, 0]]","SELECT * FROM `accounts_receivable` ORDER BY `DueDate` , `Disputed` , `SettledDate` DESC LIMIT 8",0.0,0.347,0.351,0.0,1.0,0.25,1.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [customerID + PaperlessDate + PaperlessBill], in ascending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[391, '0379-NEVHP', '4/6/2013', 611365, '1/2/2013', '2/1/2013', 55.94, 'No', '1/15/2013', 'Paper', 13, 0], [406, '8976-AMJEO', '3/3/2012', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Electronic', 36, 6], [391, '2820-XGXSB', '1/26/2012', 9231909, '7/3/2013', '8/2/2013', 65.88, 'No', '7/8/2013', 'Electronic', 5, 0], [406, '9322-YCTQO', '4/6/2012', 9888306, '2/10/2013', '3/12/2013', 105.92, 'No', '3/17/2013', 'Electronic', 35, 5], [818, '6627-ELFBK', '11/26/2012', 15752855, '10/25/2012', '11/24/2012', 72.27, 'Yes', '11/28/2012', 'Paper', 34, 4], [818, '5148-SYKLB', '8/28/2013', 18104516, '1/27/2012', '2/26/2012', 94.0, 'Yes', '2/22/2012', 'Paper', 26, 0], [897, '8690-EEBEO', '12/5/2012', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [770, '4460-ZXNDN', '6/27/2013', 27545037, '12/16/2012', '1/15/2013', 75.06, 'No', '1/12/2013', 'Paper', 27, 0]]","SELECT * FROM `accounts_receivable` ORDER BY `customerID` , `PaperlessDate` , `PaperlessBill` ASC LIMIT 8",0.0,0.527,0.549,0.0,1.0,0.5,0.9
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [customerID + PaperlessDate + PaperlessBill], in descending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[897], [770], [818], [818], [770], [770], [818], [770]]","SELECT * FROM `accounts_receivable` ORDER BY `customerID` , `PaperlessDate` , `PaperlessBill` DESC LIMIT 8",0.0,0.667,0.028,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [customerID + PaperlessDate + SettledDate], in ascending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['0379-NEVHP', '4/6/2013', '1/15/2013', 9], ['2820-XGXSB', '1/26/2012', '7/8/2013', 9], ['9322-YCTQO', '4/6/2012', '3/17/2013', 9], ['6627-ELFBK', '11/26/2012', '11/28/2012', 9], ['5148-SYKLB', '8/28/2013', '2/22/2012', 9], ['4460-ZXNDN', '6/27/2013', '1/12/2013', 9], ['3831-FXWYK', '3/8/2013', '7/1/2012', 9], ['7654-DOLHO', '4/4/2012', '7/26/2013', 9]]","SELECT * FROM `accounts_receivable` ORDER BY `customerID` , `PaperlessDate` , `SettledDate` ASC LIMIT 8",0.0,0.6,0.211,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [customerID + PaperlessDate + SettledDate], in descending order for the table accounts_receivable",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[818, '6627-ELFBK', '11/26/2012', 15752855, '10/25/2012', '11/24/2012', 72.27, 'Yes', '11/28/2012', 'Paper', 34, 4], [897, '8690-EEBEO', '12/5/2012', 23864272, '8/13/2013', '9/12/2013', 74.69, 'No', '9/9/2013', 'Electronic', 27, 0], [770, '4460-ZXNDN', '6/27/2013', 27545037, '12/16/2012', '1/15/2013', 75.06, 'No', '1/12/2013', 'Paper', 27, 0], [770, '3831-FXWYK', '3/8/2013', 28049695, '5/14/2012', '6/13/2012', 80.07, 'Yes', '7/1/2012', 'Paper', 48, 18], [818, '5148-SYKLB', '8/28/2013', 18104516, '1/27/2012', '2/26/2012', 94.0, 'Yes', '2/22/2012', 'Paper', 26, 0], [770, '3993-QUNVJ', '12/31/2012', 35868002, '3/31/2012', '4/30/2012', 75.33, 'No', '4/16/2012', 'Paper', 16, 0], [406, '8976-AMJEO', '3/3/2012', 7900770, '1/26/2013', '2/25/2013', 61.74, 'Yes', '3/3/2013', 'Electronic', 36, 6], [818, '5924-UOPGH', '6/6/2013', 36620839, '5/8/2013', '6/7/2013', 90.08, 'Yes', '6/9/2013', 'Paper', 32, 2]]","SELECT * FROM `accounts_receivable` ORDER BY `customerID` , `PaperlessDate` , `SettledDate` DESC LIMIT 8",0.0,0.526,0.563,0.0,1.0,0.5,0.5
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the InvoiceDate ordered in ascending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT `InvoiceDate` FROM `accounts_receivable` ORDER BY `InvoiceDate` ASC LIMIT 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the InvoiceDate ordered in descending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT `InvoiceDate` FROM `accounts_receivable` ORDER BY `InvoiceDate` DESC LIMIT 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the customerID ordered in ascending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['0379-NEVHP'], ['2820-XGXSB'], ['3568-JJMFW'], ['3831-FXWYK'], ['3993-QUNVJ'], ['4460-ZXNDN'], ['5148-SYKLB'], ['5284-DJOZO'], ['5613-UHVMG'], ['57081728'], ['57781566'], ['5924-UOPGH'], ['6004-KITZM'], ['6627-ELFBK'], ['7654-DOLHO'], ['7695-NKUXM'], ['7758-WKLVM'], ['8690-EEBEO'], ['8976-AMJEO'], ['9322-YCTQO'], ['9841-XLGBV']]",SELECT `customerID` FROM `accounts_receivable` ORDER BY `customerID` ASC LIMIT 25,0.0,0.905,0.864,0.0,0.84,0.727,1.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the customerID ordered in descending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT `customerID` FROM `accounts_receivable` ORDER BY `customerID` DESC LIMIT 25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the Disputed ordered in ascending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['No'], ['Yes'], ['No'], ['No'], ['Yes'], ['Yes'], ['No'], ['No'], ['Yes'], ['No'], ['No'], ['No'], ['Yes'], ['No'], ['No'], ['No'], ['No'], ['Yes'], ['Yes'], ['Yes'], ['No'], ['No'], ['No'], ['No'], ['No']]",SELECT `Disputed` FROM `accounts_receivable` ORDER BY `Disputed` ASC LIMIT 25,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the Disputed ordered in descending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes'], ['Yes']]",SELECT `Disputed` FROM `accounts_receivable` ORDER BY `Disputed` DESC LIMIT 25,0.0,1.0,0.5,0.0,0.962,0.0,1.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the DueDate ordered in ascending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['3/19/2012'], ['3/3/2012'], ['3/8/2013'], ['3/12/2013'], ['3/23/2013'], ['4/4/2012'], ['4/30/2012'], ['5/31/2012'], ['6/13/2012'], ['6/24/2012'], ['6/27/2013'], ['7/24/2012'], ['7/31/2013'], ['8/2/2013'], ['8/13/2013'], ['9/12/2013'], ['10/20/2013'], ['10/25/2012'], ['11/4/2012'], ['11/7/2012'], ['11/19/2013'], ['11/21/2012'], ['11/24/2012'], ['11/26/2012'], ['12/5/2012'], ['12/16/2012']]",SELECT `DueDate` FROM `accounts_receivable` ORDER BY `DueDate` ASC LIMIT 25,0.0,0.423,0.44,0.0,0.962,0.44,0.5455
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the DueDate ordered in descending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['11/19/2013'], ['12/30/2012'], ['12/7/2012'], ['12/5/2013'], ['12/4/2012'], ['11/30/2012'], ['11/28/2012'], ['11/24/2012'], ['11/21/2012'], ['11/20/2012'], ['11/15/2012'], ['11/7/2012'], ['11/4/2012'], ['10/20/2013'], ['10/25/2012'], ['9/12/2013'], ['9/11/2012'], ['9/6/2013'], ['9/1/2013'], ['8/13/2013'], ['8/7/2013'], ['8/2/2013'], ['7/31/2013'], ['7/24/2012'], ['7/8/2013'], ['7/1/2013'], ['6/28/2013'], ['6/24/2012']]",SELECT `DueDate` FROM `accounts_receivable` ORDER BY `DueDate` DESC LIMIT 25,0.0,0.429,0.48,0.0,0.893,0.48,0.1785
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the PaperlessBill ordered in ascending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic'], ['Electronic']]",SELECT `PaperlessBill` FROM `accounts_receivable` ORDER BY `PaperlessBill` ASC LIMIT 25,0.0,1.0,0.5,0.0,0.962,0.0,1.0
data/db_cut_300.sqlite,accounts_receivable,ORDERBY-PROJECT,Project the PaperlessBill ordered in descending order for the table accounts_receivable and show only the first 25 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Paper'], ['Electronic'], ['Electronic'], ['Electronic'], ['Paper'], ['Paper'], ['Electronic'], ['Paper'], ['Paper'], ['Electronic'], ['Paper'], ['Electronic'], ['Paper'], ['Paper'], ['Paper'], ['Electronic'], ['Electronic'], ['Paper'], ['Electronic'], ['Electronic'], ['Electronic'], ['Paper'], ['Electronic'], ['Electronic'], ['Paper'], ['Electronic']]",SELECT `PaperlessBill` FROM `accounts_receivable` ORDER BY `PaperlessBill` DESC LIMIT 25,0.0,1.0,1.0,0.0,0.962,0.0,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by grade in ascending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [4, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [7, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1], [9, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 1], [10, 97, 62, 1, 12, 2, 7, 0, 0, 0, 436, 1], [12, 1574, 62, 1, 21, 2, 2, 0, 0, 1, 723, 0], [13, 762, 51, 1, 25, 2, 2, 0, 80, 0, 503, 1]]",SELECT * FROM `breast_cancer` ORDER BY `grade` ASC LIMIT 8,0.0,0.756,0.775,0.0,1.0,0.125,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by grade in descending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403], [3, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603], [4, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177], [7, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293], [15, 762, 51, 1, 25, 3, 2, 0, 80, 0, 503], [17, 1138, 51, 0, 21, 3, 1, 0, 0, 0, 1720], [20, 1185, 58, 1, 45, 3, 4, 0, 0, 0, 370], [22, 99, 65, 1, 18, 3, 1, 0, 0, 1, 552]]",SELECT * FROM `breast_cancer` ORDER BY `grade` DESC LIMIT 8,0.0,0.925,0.86,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by size in ascending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[11, 131, 59, 1, 12, 2, 8, 0, 0, 1, 238, 1], [1, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [7, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1], [0, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [6, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [12, 1574, 62, 1, 21, 2, 2, 0, 0, 1, 723, 0]]",SELECT * FROM `breast_cancer` ORDER BY `size` ASC LIMIT 8,0.0,0.667,0.634,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by size in descending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT * FROM `breast_cancer` ORDER BY `size` DESC LIMIT 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by status in ascending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT * FROM `breast_cancer` ORDER BY `status` ASC LIMIT 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by status in descending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [6, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1], [10, 97, 62, 1, 12, 2, 7, 0, 0, 0, 436, 1], [11, 131, 59, 1, 30, 2, 8, 0, 0, 1, 238, 1], [13, 762, 51, 1, 25, 2, 2, 0, 80, 0, 503, 1], [15, 1339, 56, 1, 25, 2, 11, 0, 36, 0, 359, 1], [17, 1138, 51, 0, 21, 3, 1, 0, 0, 0, 1720, 1]]",SELECT * FROM `breast_cancer` ORDER BY `status` DESC LIMIT 8,0.0,0.791,0.81,0.0,1.0,0.125,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by rfstime in ascending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT * FROM `breast_cancer` ORDER BY `rfstime` ASC LIMIT 8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by rfstime in descending order for the table breast_cancer,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [3, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [9, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 1], [20, 1545, 68, 1, 18, 2, 14, 0, 2, 0, 959, 1], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [12, 1574, 62, 1, 21, 2, 2, 0, 0, 1, 723, 0], [23, 96, 63, 1, 30, 2, 7, 0, 0, 1, 698, 1], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1]]",SELECT * FROM `breast_cancer` ORDER BY `rfstime` DESC LIMIT 8,0.0,0.571,0.585,0.0,1.0,0.25,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [age + grade + status], in ascending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],"SELECT * FROM `breast_cancer` ORDER BY `age` , `grade` , `status` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [age + grade + status], in descending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],"SELECT * FROM `breast_cancer` ORDER BY `age` , `grade` , `status` DESC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [meno + hormon + rfstime], in ascending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],"SELECT * FROM `breast_cancer` ORDER BY `meno` , `hormon` , `rfstime` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [meno + hormon + rfstime], in descending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],"SELECT * FROM `breast_cancer` ORDER BY `meno` , `hormon` , `rfstime` DESC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + meno + nodes], in ascending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0, 3], [2, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1, 19], [3, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0, 7], [4, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177, 0, 2], [5, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0, 11], [6, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1, 12], [7, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1, 9], [8, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0, 10]]","SELECT * FROM `breast_cancer` ORDER BY `id` , `meno` , `nodes` ASC LIMIT 8",0.0,0.935,1.0,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + meno + nodes], in descending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],"SELECT * FROM `breast_cancer` ORDER BY `id` , `meno` , `nodes` DESC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [size + pgr + er], in ascending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],"SELECT * FROM `breast_cancer` ORDER BY `size` , `pgr` , `er` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [size + pgr + er], in descending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[14, 820, 32, 0, 57, 3, 24, 0, 13, 0, 448, 1], [4, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [15, 1339, 56, 1, 25, 2, 11, 0, 36, 0, 359, 1], [18, 942, 47, 1, 12, 2, 2, 0, 50, 0, 942, 0], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [2, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [19, 370, 58, 1, 45, 3, 4, 0, 0, 0, 370, 1], [13, 762, 51, 1, 25, 2, 2, 0, 80, 0, 503, 1]]","SELECT * FROM `breast_cancer` ORDER BY `size` , `pgr` , `er` DESC LIMIT 8",0.0,0.295,0.317,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + pgr + status], in ascending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [2, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [3, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [4, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177, 0], [5, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [6, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [7, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [8, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0]]","SELECT * FROM `breast_cancer` ORDER BY `id` , `pgr` , `status` ASC LIMIT 8",0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + pgr + status], in descending order for the table breast_cancer",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],"SELECT * FROM `breast_cancer` ORDER BY `id` , `pgr` , `status` DESC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the pgr ordered in ascending order for the table breast_cancer and show only the first 13 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1, 132, 0], [2, 1575, 0], [3, 1140, 0], [4, 769, 0], [5, 130, 0], [6, 1642, 0], [7, 475, 0], [8, 973, 0], [9, 569, 0], [10, 1180, 0], [11, 97, 0], [12, 131, 0], [13, 1574, 0]]",SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` ASC LIMIT 13,0.0,0.037,1.0,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the pgr ordered in descending order for the table breast_cancer and show only the first 13 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` DESC LIMIT 13,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the meno ordered in ascending order for the table breast_cancer and show only the first 13 entries,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT `meno` FROM `breast_cancer` ORDER BY `meno` ASC LIMIT 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
